ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	3000	['(4)']	ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/ShapeN-matshapes-1 = Const(^Cast, ^tower_0/v/gpu_cached_inputs/read)	[1552507678762814000, 1552507678762814000, 1552507678762815000, 1552507678762817000]
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	1000	2000	4000	['(4)']	ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/ShapeN-matshapes-1 = Const(^Cast_1, ^tower_0/v/cg/mpool0/MaxPool)	[1552507678774391000, 1552507678774392000, 1552507678774393000, 1552507678774395000]
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	200	700	2000	['(4)']	ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/ShapeN-matshapes-1 = Const(^Cast_2, ^tower_0/v/cg/mpool1/MaxPool)	[1552507678782345000, 1552507678782345200, 1552507678782345700, 1552507678782347000]
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	200	700	2000	['(4)']	ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/ShapeN-matshapes-1 = Const(^Cast_3, ^tower_0/v/cg/conv2/Relu)	[1552507678788299000, 1552507678788299200, 1552507678788299700, 1552507678788301000]
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	1000	2000	3000	['(4)']	ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/ShapeN-matshapes-1 = Const(^Cast_4, ^tower_0/v/cg/conv3/Relu)	[1552507678798397000, 1552507678798398000, 1552507678798399000, 1552507678798400000]
ConstantFolding/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div_recip	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(1)']	ConstantFolding/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div_recip = Const()	[1552507678750815000, 1552507678750815000, 1552507678750816000, 1552507678750817000]
PermConstNCHWToNHWC-LayoutOptimizer	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(4)']	PermConstNCHWToNHWC-LayoutOptimizer = Const()	[1552507678750872000, 1552507678750872000, 1552507678750873000, 1552507678750874000]
PermConstNHWCToNCHW-LayoutOptimizer	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(4)']	PermConstNHWCToNCHW-LayoutOptimizer = Const()	[1552507678750894000, 1552507678750894000, 1552507678750895000, 1552507678750896000]
_SOURCE	/job:localhost/replica:0/task:0/device:CPU:0	0	1000	3000	['(none)']	_SOURCE = NoOp()	[1552507678750675000, 1552507678750675000, 1552507678750676000, 1552507678750678000]
_SOURCE	/job:localhost/replica:0/task:0/device:GPU:0	3000	7000	143000	['(none)']	_SOURCE = NoOp()	[1552507678750638000, 1552507678750641000, 1552507678750645000, 1552507678750781000]
_retval_average_loss/Mean_0_0	/job:localhost/replica:0/task:0/device:CPU:0	1000	2000	4000	['(none)']	_retval_average_loss/Mean_0_0 = _Retval(average_loss/Mean/_45)	[1552507678817932000, 1552507678817933000, 1552507678817934000, 1552507678817936000]
_retval_inc_global_step/AssignAdd_0_1	/job:localhost/replica:0/task:0/device:CPU:0	200	700	3000	['(none)']	_retval_inc_global_step/AssignAdd_0_1 = _Retval(inc_global_step/AssignAdd)	[1552507678904351000, 1552507678904351200, 1552507678904351700, 1552507678904354000]
append_apply_gradient_ops/GradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	1000	3000	4000	['(none)', '']	append_apply_gradient_ops/GradientDescent = NoOp(^append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/weights/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/biases/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/weights/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/biases/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/weights/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/biases/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/conv2d/kernel/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/biases/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/conv2d/kernel/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/biases/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/conv2d/kernel/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/biases/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/conv2d/kernel/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/biases/ApplyGradientDescent, ^append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/conv2d/kernel/ApplyGradientDescent)	[1552507678904192000, 1552507678904193000, 1552507678904195000, 1552507678904196000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	0	22000	26000	['(4096)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent = ApplyGradientDescent(v/cg/affine0/biases, learning_rate_tensor/input, tower_0/v/mul_13)	[1552507678833638000, 1552507678833638000, 1552507678833660000, 1552507678833664000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	3000	3000	['(?output_ref2)']		[1552507678833653000, 1552507678833653000, 1552507678833656000, 1552507678833656000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/weights/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	1000	2898000	2902000	['(9216x4096)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/weights/ApplyGradientDescent = ApplyGradientDescent(v/cg/affine0/weights, learning_rate_tensor/input, tower_0/v/mul_12)	[1552507678833666000, 1552507678833667000, 1552507678836564000, 1552507678836568000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/weights/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	2880000	2880000	['(?output_ref2)']		[1552507678833679000, 1552507678833679000, 1552507678836559000, 1552507678836559000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/biases/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	0	23000	26000	['(4096)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/biases/ApplyGradientDescent = ApplyGradientDescent(v/cg/affine1/biases, learning_rate_tensor/input, tower_0/v/mul_15)	[1552507678824526000, 1552507678824526000, 1552507678824549000, 1552507678824552000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/biases/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	3000	3000	['(?output_ref2)']		[1552507678824541000, 1552507678824541000, 1552507678824544000, 1552507678824544000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/weights/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	0	1290000	1293000	['(4096x4096)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/weights/ApplyGradientDescent = ApplyGradientDescent(v/cg/affine1/weights, learning_rate_tensor/input, tower_0/v/mul_14)	[1552507678824554000, 1552507678824554000, 1552507678825844000, 1552507678825847000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/weights/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	1272000	1272000	['(?output_ref2)']		[1552507678824567000, 1552507678824567000, 1552507678825839000, 1552507678825839000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/biases/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	0	25000	28000	['(1001)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/biases/ApplyGradientDescent = ApplyGradientDescent(v/cg/affine2/biases, learning_rate_tensor/input, tower_0/v/mul_17)	[1552507678815155000, 1552507678815155000, 1552507678815180000, 1552507678815183000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/biases/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	3000	3000	['(?output_ref2)']		[1552507678815171000, 1552507678815171000, 1552507678815174000, 1552507678815174000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/weights/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	1000	327000	331000	['(4096x1001)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/weights/ApplyGradientDescent = ApplyGradientDescent(v/cg/affine2/weights, learning_rate_tensor/input, tower_0/v/mul_16)	[1552507678815185000, 1552507678815186000, 1552507678815512000, 1552507678815516000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/weights/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	310000	310000	['(?output_ref2)']		[1552507678815197000, 1552507678815197000, 1552507678815507000, 1552507678815507000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/biases/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	1000	19000	22000	['(64)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/biases/ApplyGradientDescent = ApplyGradientDescent(v/cg/conv0/biases, learning_rate_tensor/input, tower_0/v/mul_3)	[1552507678904143000, 1552507678904144000, 1552507678904162000, 1552507678904165000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/biases/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	2000	2000	['(?output_ref2)']		[1552507678904155000, 1552507678904155000, 1552507678904157000, 1552507678904157000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/conv2d/kernel/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	1000	20000	23000	['(11x11x3x64)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/conv2d/kernel/ApplyGradientDescent = ApplyGradientDescent(v/cg/conv0/conv2d/kernel, learning_rate_tensor/input, tower_0/v/mul_2)	[1552507678904167000, 1552507678904168000, 1552507678904187000, 1552507678904190000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/conv2d/kernel/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	3000	3000	['(?output_ref2)']		[1552507678904180000, 1552507678904180000, 1552507678904183000, 1552507678904183000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/biases/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	0	19000	22000	['(192)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/biases/ApplyGradientDescent = ApplyGradientDescent(v/cg/conv1/biases, learning_rate_tensor/input, tower_0/v/mul_5)	[1552507678903981000, 1552507678903981000, 1552507678904000000, 1552507678904003000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/biases/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	2000	2000	['(?output_ref2)']		[1552507678903993000, 1552507678903993000, 1552507678903995000, 1552507678903995000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/conv2d/kernel/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	1000	41000	44000	['(5x5x64x192)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/conv2d/kernel/ApplyGradientDescent = ApplyGradientDescent(v/cg/conv1/conv2d/kernel, learning_rate_tensor/input, tower_0/v/mul_4)	[1552507678904005000, 1552507678904006000, 1552507678904046000, 1552507678904049000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/conv2d/kernel/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	24000	24000	['(?output_ref2)']		[1552507678904018000, 1552507678904018000, 1552507678904042000, 1552507678904042000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/biases/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	1000	21000	24000	['(384)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/biases/ApplyGradientDescent = ApplyGradientDescent(v/cg/conv2/biases, learning_rate_tensor/input, tower_0/v/mul_7)	[1552507678894060000, 1552507678894061000, 1552507678894081000, 1552507678894084000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/biases/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	2000	2000	['(?output_ref2)']		[1552507678894074000, 1552507678894074000, 1552507678894076000, 1552507678894076000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/conv2d/kernel/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	0	70000	73000	['(3x3x192x384)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/conv2d/kernel/ApplyGradientDescent = ApplyGradientDescent(v/cg/conv2/conv2d/kernel, learning_rate_tensor/input, tower_0/v/mul_6)	[1552507678894087000, 1552507678894087000, 1552507678894157000, 1552507678894160000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/conv2d/kernel/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	53000	53000	['(?output_ref2)']		[1552507678894099000, 1552507678894099000, 1552507678894152000, 1552507678894152000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/biases/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	0	19000	21000	['(384)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/biases/ApplyGradientDescent = ApplyGradientDescent(v/cg/conv3/biases, learning_rate_tensor/input, tower_0/v/mul_9)	[1552507678882361000, 1552507678882361000, 1552507678882380000, 1552507678882382000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/biases/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	2000	2000	['(?output_ref2)']		[1552507678882373000, 1552507678882373000, 1552507678882375000, 1552507678882375000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/conv2d/kernel/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	1000	120000	123000	['(3x3x384x384)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/conv2d/kernel/ApplyGradientDescent = ApplyGradientDescent(v/cg/conv3/conv2d/kernel, learning_rate_tensor/input, tower_0/v/mul_8)	[1552507678882384000, 1552507678882385000, 1552507678882504000, 1552507678882507000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/conv2d/kernel/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	103000	103000	['(?output_ref2)']		[1552507678882396000, 1552507678882396000, 1552507678882499000, 1552507678882499000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/biases/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	1000	22000	26000	['(256)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/biases/ApplyGradientDescent = ApplyGradientDescent(v/cg/conv4/biases, learning_rate_tensor/input, tower_0/v/mul_11)	[1552507678879434000, 1552507678879435000, 1552507678879456000, 1552507678879460000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/biases/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	3000	3000	['(?output_ref2)']		[1552507678879448000, 1552507678879448000, 1552507678879451000, 1552507678879451000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/conv2d/kernel/ApplyGradientDescent	/job:localhost/replica:0/task:0/device:GPU:0	0	87000	90000	['(3x3x384x256)', ' -t f32 -use_locking 0']	append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/conv2d/kernel/ApplyGradientDescent = ApplyGradientDescent(v/cg/conv4/conv2d/kernel, learning_rate_tensor/input, tower_0/v/mul_10)	[1552507678879463000, 1552507678879463000, 1552507678879550000, 1552507678879553000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/conv2d/kernel/ApplyGradientDescent:ApplyGradientDescent	/device:GPU:0/stream:all	0	70000	70000	['(?output_ref2)']		[1552507678879475000, 1552507678879475000, 1552507678879545000, 1552507678879545000]
average_loss/Mean	/job:localhost/replica:0/task:0/device:GPU:0	1000	3000	4000	['(1)', ' -t f32 -Tidx i32 -keep_dims b: 0']	average_loss/Mean = Mean(average_loss/Mean/input, tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Const_1)	[1552507678816383000, 1552507678816384000, 1552507678816386000, 1552507678816387000]
average_loss/Mean/input	/job:localhost/replica:0/task:0/device:GPU:0	1000	4000	5000	['(1)', ' -N i: 1 -t f32 -axis i: 0']	average_loss/Mean/input = ExpandDims(tower_0/v/add, ConstantFolding/average_loss/Mean/input_const_axis)	[1552507678815149000, 1552507678815150000, 1552507678815153000, 1552507678815154000]
edge_499_average_loss/Mean:MEMCPYDtoH	/device:GPU:0/memcpy	0	1000	1000	['(4 bytes)']	MEMCPYDtoH 4 bytes (Device to Pinned)	[1552507678817802000, 1552507678817802000, 1552507678817803000, 1552507678817803000]
edge_61_loss_scale/read:MEMCPYHtoD	/device:GPU:0/memcpy	0	1000	1000	['(4 bytes)']	MEMCPYHtoD 4 bytes (Pinned to Device)	[1552507678750897000, 1552507678750897000, 1552507678750898000, 1552507678750898000]
global_step	/job:localhost/replica:0/task:0/device:CPU:0	0	8000	18000	['(1)', ' -t i64']	global_step = VariableV2()	[1552507678750700000, 1552507678750700000, 1552507678750708000, 1552507678750718000]
gpu_compute_stage_ops_group	/job:localhost/replica:0/task:0/device:GPU:0	0	2000	3000	['(none)', '']	gpu_compute_stage_ops_group = NoOp()	[1552507678750788000, 1552507678750788000, 1552507678750790000, 1552507678750791000]
inc_global_step/AssignAdd	/job:localhost/replica:0/task:0/device:CPU:0	0	3000	5000	['(1)', ' -t i64 -use_locking 0']	inc_global_step/AssignAdd = AssignAdd(global_step, inc_global_step/AssignAdd/value)	[1552507678904344000, 1552507678904344000, 1552507678904347000, 1552507678904349000]
inc_global_step/AssignAdd/value	/job:localhost/replica:0/task:0/device:CPU:0	0	2000	3000	['(1)', ' -t i64']	inc_global_step/AssignAdd/value = Const(^main_fetch_group/_43)	[1552507678904339000, 1552507678904339000, 1552507678904341000, 1552507678904342000]
learning_rate_tensor/input	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	3000	['(1)', ' -t f32']	learning_rate_tensor/input = Const()	[1552507678750803000, 1552507678750803000, 1552507678750804000, 1552507678750806000]
loss_scale	/job:localhost/replica:0/task:0/device:CPU:0	0	7000	14000	['(1)', ' -t f32']	loss_scale = VariableV2()	[1552507678750701000, 1552507678750701000, 1552507678750708000, 1552507678750715000]
loss_scale/read	/job:localhost/replica:0/task:0/device:CPU:0	1000	2000	4000	['(1)', ' -t f32']	loss_scale/read = Identity(loss_scale)	[1552507678750717000, 1552507678750718000, 1552507678750719000, 1552507678750721000]
main_fetch_group	/job:localhost/replica:0/task:0/device:GPU:0	200	700	2000	['(none)', '']	main_fetch_group = NoOp(^average_loss/Mean, ^append_apply_gradient_ops/GradientDescent)	[1552507678904202000, 1552507678904202200, 1552507678904202700, 1552507678904204000]
main_fetch_group/_40	/job:localhost/replica:0/task:0/device:GPU:0	0	3000	3000	['(1)']	main_fetch_group/_40 = Const(^main_fetch_group)	[1552507678904205000, 1552507678904205000, 1552507678904208000, 1552507678904208000]
main_fetch_group/_43	/job:localhost/replica:0/task:0/device:CPU:0	1000	2000	6000	['(1)']	main_fetch_group/_43 = Identity(main_fetch_group/_42)	[1552507678904329000, 1552507678904330000, 1552507678904331000, 1552507678904335000]
tower_0/v/Cast	/job:localhost/replica:0/task:0/device:GPU:0	1000	22000	25000	['(128x1001)', ' -DstT f32 -SrcT f16']	[GPU_0_bfc 0.8MB 0.8MB] tower_0/v/Cast = Cast(tower_0/v/cg/affine2/xw_plus_b)	[1552507678810075000, 1552507678810076000, 1552507678810097000, 1552507678810100000]
tower_0/v/Cast:Cast	/device:GPU:0/stream:all	0	3000	3000	['(?output_ref2)']		[1552507678810090000, 1552507678810090000, 1552507678810093000, 1552507678810093000]
tower_0/v/add	/job:localhost/replica:0/task:0/device:GPU:0	1000	21000	25000	['(1)', ' -t f32']	tower_0/v/add = Add(tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value, tower_0/v/mul)	[1552507678811649000, 1552507678811650000, 1552507678811670000, 1552507678811674000]
tower_0/v/add:Add	/device:GPU:0/stream:all	0	2000	2000	['(?output_ref2)']		[1552507678811664000, 1552507678811664000, 1552507678811666000, 1552507678811666000]
tower_0/v/alexnet_synthetic_labels	/job:localhost/replica:0/task:0/device:GPU:0	0	48000	51000	['(128)', ' -t i32 -Tout i32 -seed i: 123 -seed2 i: 21']	tower_0/v/alexnet_synthetic_labels = RandomUniformInt(tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum_grad/Const, tower_0/v/alexnet_synthetic_labels/min, tower_0/v/alexnet_synthetic_labels/max)	[1552507678750940000, 1552507678750940000, 1552507678750988000, 1552507678750991000]
tower_0/v/alexnet_synthetic_labels/max	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(1)', ' -t i32']	tower_0/v/alexnet_synthetic_labels/max = Const()	[1552507678750838000, 1552507678750838000, 1552507678750839000, 1552507678750840000]
tower_0/v/alexnet_synthetic_labels/min	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(1)', ' -t i32']	tower_0/v/alexnet_synthetic_labels/min = Const()	[1552507678750835000, 1552507678750835000, 1552507678750836000, 1552507678750837000]
tower_0/v/alexnet_synthetic_labels:RandomUniformInt	/device:GPU:0/stream:all	0	8000	8000	['(?output_ref2)']		[1552507678750973000, 1552507678750973000, 1552507678750981000, 1552507678750981000]
tower_0/v/cg/Reshape	/job:localhost/replica:0/task:0/device:GPU:0	1000	4000	6000	['(128x9216)', ' -t f16 -Tshape i32']	tower_0/v/cg/Reshape = Reshape(tower_0/v/cg/mpool2/MaxPool-0-0-TransposeNCHWToNHWC-LayoutOptimizer, tower_0/v/cg/Reshape/shape)	[1552507678805443000, 1552507678805444000, 1552507678805447000, 1552507678805449000]
tower_0/v/cg/Reshape/shape	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	3000	['(2)', ' -t i32']	tower_0/v/cg/Reshape/shape = Const()	[1552507678750875000, 1552507678750875000, 1552507678750876000, 1552507678750878000]
tower_0/v/cg/affine0/Cast	/job:localhost/replica:0/task:0/device:GPU:0	1000	1553000	1556000	['(9216x4096)', ' -DstT f16 -SrcT f32']	[GPU_0_bfc 72.0MB 72.0MB] tower_0/v/cg/affine0/Cast = Cast(v/cg/affine0/weights/read)	[1552507678757982000, 1552507678757983000, 1552507678759535000, 1552507678759538000]
tower_0/v/cg/affine0/Cast:Cast	/device:GPU:0/stream:all	0	1524000	1524000	['(?output_ref2)']		[1552507678758003000, 1552507678758003000, 1552507678759527000, 1552507678759527000]
tower_0/v/cg/affine0/Cast_1	/job:localhost/replica:0/task:0/device:GPU:0	0	19000	22000	['(4096)', ' -DstT f16 -SrcT f32']	tower_0/v/cg/affine0/Cast_1 = Cast(v/cg/affine0/biases/read)	[1552507678755993000, 1552507678755993000, 1552507678756012000, 1552507678756015000]
tower_0/v/cg/affine0/Cast_1:Cast	/device:GPU:0/stream:all	0	1000	1000	['(?output_ref2)']		[1552507678756007000, 1552507678756007000, 1552507678756008000, 1552507678756008000]
tower_0/v/cg/affine0/affine0	/job:localhost/replica:0/task:0/device:GPU:0	1000	24000	26000	['(128x4096)', ' -t f16']	tower_0/v/cg/affine0/affine0 = Relu(tower_0/v/cg/affine0/xw_plus_b)	[1552507678808173000, 1552507678808174000, 1552507678808197000, 1552507678808199000]
